url,id,node_id,number,title,description,creator_id,open_issues,closed_issues,state,created_at,updated_at,due_on,closed_at,html_url,labels_url
https://api.github.com/repos/swissspidy/preferred-languages/milestones/8,4169364,MDk6TWlsZXN0b25lNDE2OTM2NA==,8,1.6.1,,841956,0,1,open,2019-03-25T12:59:40Z,2019-09-17T06:11:39Z,NA,NA,https://github.com/swissspidy/preferred-languages/milestone/8,https://api.github.com/repos/swissspidy/preferred-languages/milestones/8/labels
https://api.github.com/repos/swissspidy/preferred-languages/milestones/5,3727621,MDk6TWlsZXN0b25lMzcyNzYyMQ==,5,1.5.0,,841956,0,3,closed,2018-10-10T13:49:27Z,2018-10-18T07:54:33Z,NA,2018-10-18T07:54:33Z,https://github.com/swissspidy/preferred-languages/milestone/5,https://api.github.com/repos/swissspidy/preferred-languages/milestones/5/labels
https://api.github.com/repos/swissspidy/preferred-languages/milestones/7,3748599,MDk6TWlsZXN0b25lMzc0ODU5OQ==,7,1.6.0,,841956,0,1,closed,2018-10-18T07:55:28Z,2019-03-25T12:59:32Z,NA,2019-03-25T12:59:32Z,https://github.com/swissspidy/preferred-languages/milestone/7,https://api.github.com/repos/swissspidy/preferred-languages/milestones/7/labels
https://api.github.com/repos/swissspidy/preferred-languages/milestones/4,3727619,MDk6TWlsZXN0b25lMzcyNzYxOQ==,4,2.0.0,,841956,1,2,open,2018-10-10T13:49:19Z,2021-03-06T16:34:31Z,NA,NA,https://github.com/swissspidy/preferred-languages/milestone/4,https://api.github.com/repos/swissspidy/preferred-languages/milestones/4/labels
https://api.github.com/repos/swissspidy/preferred-languages/milestones/3,3481846,MDk6TWlsZXN0b25lMzQ4MTg0Ng==,3,1.4.0,,841956,0,3,closed,2018-07-09T07:20:57Z,2018-10-10T13:49:15Z,NA,2018-10-10T13:49:15Z,https://github.com/swissspidy/preferred-languages/milestone/3,https://api.github.com/repos/swissspidy/preferred-languages/milestones/3/labels
https://api.github.com/repos/swissspidy/preferred-languages/milestones/6,3748598,MDk6TWlsZXN0b25lMzc0ODU5OA==,6,Tooling,,841956,3,1,open,2018-10-18T07:55:01Z,2021-03-06T16:25:34Z,NA,NA,https://github.com/swissspidy/preferred-languages/milestone/6,https://api.github.com/repos/swissspidy/preferred-languages/milestones/6/labels
https://api.github.com/repos/swissspidy/preferred-languages/milestones/2,2812865,MDk6TWlsZXN0b25lMjgxMjg2NQ==,2,1.1.0,,841956,0,2,closed,2017-10-03T22:01:57Z,2018-07-09T07:20:51Z,2017-10-08T07:00:00Z,2018-07-09T07:20:51Z,https://github.com/swissspidy/preferred-languages/milestone/2,https://api.github.com/repos/swissspidy/preferred-languages/milestones/2/labels
https://api.github.com/repos/swissspidy/preferred-languages/milestones/1,2807042,MDk6TWlsZXN0b25lMjgwNzA0Mg==,1,1.0.1,,841956,0,1,closed,2017-10-02T12:33:50Z,2017-10-03T22:01:46Z,NA,2017-10-03T22:01:46Z,https://github.com/swissspidy/preferred-languages/milestone/1,https://api.github.com/repos/swissspidy/preferred-languages/milestones/1/labels
https://api.github.com/repos/suyashkumar/dicom/milestones/1,4858476,MDk6TWlsZXN0b25lNDg1ODQ3Ng==,1,1.0 - DICOM Rewrite / Redesign,"For a while, I have been adding significant features and functionality to this library but maintained much of the core design of the upstream forks (go-dicom). 

As I've written in many issues and prior refactors, I think that a more maintainable and extensible design is warranted, so I've started a ground-up rewrite/refactor of the library, currently at s/explore branch (soon to land on a separate 1.0 branch). ",6299853,1,40,open,2019-11-19T07:08:32Z,2020-11-27T21:14:32Z,NA,NA,https://github.com/suyashkumar/dicom/milestone/1,https://api.github.com/repos/suyashkumar/dicom/milestones/1/labels
https://api.github.com/repos/tmrts/boilr/milestones/2,1940864,MDk6TWlsZXN0b25lMTk0MDg2NA==,2,0.4,NA,5067495,7,0,open,2016-08-14T13:17:32Z,2017-03-03T07:18:26Z,NA,NA,https://github.com/tmrts/boilr/milestone/2,https://api.github.com/repos/tmrts/boilr/milestones/2/labels
