id
12947065
27856297
1080760
1571592
772137
841956
8144115
11472914
6943905
617637
47025670
1785641
147629
447652
7371591
633642
1682452
44302546
66112470
6299853
9337837
73064218
17832137
2851970
782760
2801795
68398232
25700418
1206263
11544936
14878059
483344
27943586
6299645
740031
650564
5838803
4126256
180336
24822563
2179051
10137
9062578
58912305
41058580
62952208
19217358
29452037
23004445
5243442
8417425
43321748
39154257
42889790
1048587
25284726
46765992
25525490
38347731
5797819
15200715
44846299
724108
7463564
36457596
33278260
16628690
39057594
37444305
7922856
15256660
33654656
10608318
22731275
96607
34610995
33896943
9294829
9209254
2059160
21151735
21252869
10570120
15949431
10550809
3264051
11045482
22920701
29789216
567732
19969992
28492348
6527675
4687741
3228323
19515917
7263010
22861452
1338257
14826491
1799336
7165223
2434048
14896850
18335346
5497038
7951799
4690162
2677768
7322648
7115302
17065236
3127336
16601797
706310
9818590
10676185
3910291
15177133
10283382
9157833
10723818
3596778
965036
4025137
6348299
10462121
6382176
1873972
8789455
2095353
820868
6080033
5927561
6813397
5277924
37095987
31551546
669728
759996
5913323
2445415
9495034
6424917
230143
910446
4336207
731497
1255078
1015732
13966738
649031
3171936
1676758
57971
2074191
143829
620106
309808
145816
7224602
629102
5067495
291859
6720547
10164500
1139524
1257159
2669988
330987
1067213
123755
3523070
8518239
782446
77467611
42829340
1183461
1115861
145412
44771579
1301229
43845011
478237
5917628
2346599
114659
3413901
12038840
299856
126862
145676
6633202
25690778
89541
4725416
1636150
832500
11580643
9881645
624073
1152140
78633
723409
755283
146358
230934
627935
724924
693427
644652
660817
523220
654348
156452
420984
211495
43875
13089667
11457289
5587659
29376852
1503192
30198671
427866
105766
22076125
7105082
434964
33467962
206368
804339
10246891
19845698
41151049
439369
12371125
19093
24027
1263440
14239437
3374183
15916123
15901933
7131091
699867
35817
10519061
951129
247
9219316
1007591
1690225
92535
1940490
2229184
261940
711653
12537
4200835
6884630
291575
17701
49699333
2022709
531397
91612
4482177
1112999
3768002
55948
56246516
15681293
1173952
4586355
341425
37101083
19645311
20496444
3087203
8005416
17081768
17424690
11834645
23432123
8923413
7543300
6128114
1414532
1712806
58958299
3439869
1087317
114116
7135398
8305511
1504145
598
2788250
8616371
7295095
25376460
49997410
12659251
32232375
38746192
145104
17239873
22185090
25411268
7361228
13928654
154702
36966801
2395179
1830331
5852434
5000910
12554141
12850878
2089820
8280169
967561
149132
19196824
297343
5538452
6044920
847422
963645
10906962
9153498
9283984
56908
11234139
519414
10369314
1451848
464659
1467077
12144493
218344
29073557
22429695
2085721
9271436
24384895
3199206
58966
7976627
867632
1529456
1698825
3093324
1980034
2768746
25230411
19345513
16947609
5590747
20440899
3161386
39621739
27857726
31417883
5919957
11317222
8337784
1056686
10242142
5129082
1843197
7797479
4212452
1007647
68859
1178254
29623
6047888
61731154
760293
70972
3011320
925426
223786
859683
468987
61194
716028
926458
3485741
1858322
480232
26634292
9209
11483
15748
315886
11184257
1938892
1530174
846275
357895
25301977
10708215
295094
52953279
12195202
40690378
27347476
41286756
23699343
16324837
34339257
6036868
1035879
209506
30430
516302
13260377
174509
52203481
6860416
13749040
17749107
224474
