owner,repo,issue_id,id,node_id,url,actor_id,event,commit_id,created_at,performed_via_github_app,label_name,label_color,rename_from,rename_to,review_requester_id,requested_reviewer_id,assignee_id,assigner_id,lock_reason,milestone,events_url,commit_url
aadsm,jsmediatags,847403370,4600262163,MDExOkNsb3NlZEV2ZW50NDYwMDI2MjE2Mw==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4600262163,78122,closed,NA,2021-04-15T16:11:05Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/143/events,NA
aadsm,jsmediatags,842728186,4600096322,MDExOkNsb3NlZEV2ZW50NDYwMDA5NjMyMg==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4600096322,78122,closed,5393242a568decce774e369e81fbfc8c4c800326,2021-04-15T15:40:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/142/events,https://api.github.com/repos/aadsm/jsmediatags/commits/5393242a568decce774e369e81fbfc8c4c800326
aadsm,jsmediatags,823491300,4416165209,MDExOkNsb3NlZEV2ZW50NDQxNjE2NTIwOQ==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4416165209,5915803,closed,NA,2021-03-05T23:49:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/141/events,NA
aadsm,jsmediatags,774063961,4418940636,MDExOkNsb3NlZEV2ZW50NDQxODk0MDYzNg==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4418940636,78122,closed,47151c51e72eb9b6689de19b82664a0551bb6d63,2021-03-08T02:47:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/139/events,https://api.github.com/repos/aadsm/jsmediatags/commits/47151c51e72eb9b6689de19b82664a0551bb6d63
aadsm,jsmediatags,737209509,3969952337,MDIzOkhlYWRSZWZGb3JjZVB1c2hlZEV2ZW50Mzk2OTk1MjMzNw==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3969952337,9076000,head_ref_force_pushed,NA,2020-11-07T14:46:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/138/events,NA
aadsm,jsmediatags,737209509,4334396744,MDExOkNsb3NlZEV2ZW50NDMzNDM5Njc0NA==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4334396744,78122,closed,NA,2021-02-16T05:33:42Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/138/events,NA
aadsm,jsmediatags,727807114,4334361663,MDE1OlJlZmVyZW5jZWRFdmVudDQzMzQzNjE2NjM=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4334361663,78122,referenced,1a1fc940217f7ec8442ea2a66e97f2ba669af347,2021-02-16T05:18:24Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/137/events,https://api.github.com/repos/aadsm/jsmediatags/commits/1a1fc940217f7ec8442ea2a66e97f2ba669af347
aadsm,jsmediatags,727807114,4334361666,MDExOk1lcmdlZEV2ZW50NDMzNDM2MTY2Ng==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4334361666,78122,merged,1a1fc940217f7ec8442ea2a66e97f2ba669af347,2021-02-16T05:18:24Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/137/events,https://api.github.com/repos/aadsm/jsmediatags/commits/1a1fc940217f7ec8442ea2a66e97f2ba669af347
aadsm,jsmediatags,727807114,4334361670,MDExOkNsb3NlZEV2ZW50NDMzNDM2MTY3MA==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4334361670,78122,closed,NA,2021-02-16T05:18:24Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/137/events,NA
aadsm,jsmediatags,697420565,3748892690,MDEyOkxhYmVsZWRFdmVudDM3NDg4OTI2OTA=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3748892690,49699333,labeled,NA,2020-09-10T04:35:13Z,NA,dependencies,0366d6,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/136/events,NA
aadsm,jsmediatags,697420565,4334356008,MDExOkNsb3NlZEV2ZW50NDMzNDM1NjAwOA==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4334356008,78122,closed,NA,2021-02-16T05:15:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/136/events,NA
aadsm,jsmediatags,697420565,4334356406,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQ0MzM0MzU2NDA2,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4334356406,49699333,head_ref_deleted,NA,2021-02-16T05:16:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/136/events,NA
aadsm,jsmediatags,681599074,4334354588,MDExOkNsb3NlZEV2ZW50NDMzNDM1NDU4OA==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4334354588,78122,closed,NA,2021-02-16T05:15:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/135/events,NA
aadsm,jsmediatags,674769810,3641104011,MDE0Ok1lbnRpb25lZEV2ZW50MzY0MTEwNDAxMQ==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3641104011,42455616,mentioned,NA,2020-08-11T01:58:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/134/events,NA
aadsm,jsmediatags,674769810,3641104012,MDE1OlN1YnNjcmliZWRFdmVudDM2NDExMDQwMTI=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3641104012,42455616,subscribed,NA,2020-08-11T01:58:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/134/events,NA
aadsm,jsmediatags,674769810,3660470825,MDE0Ok1lbnRpb25lZEV2ZW50MzY2MDQ3MDgyNQ==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3660470825,23255260,mentioned,NA,2020-08-17T07:04:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/134/events,NA
aadsm,jsmediatags,674769810,3660470826,MDE1OlN1YnNjcmliZWRFdmVudDM2NjA0NzA4MjY=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3660470826,23255260,subscribed,NA,2020-08-17T07:04:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/134/events,NA
aadsm,jsmediatags,674769810,3693087382,MDExOkNsb3NlZEV2ZW50MzY5MzA4NzM4Mg==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3693087382,5125282,closed,NA,2020-08-26T05:50:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/134/events,NA
aadsm,jsmediatags,674769810,3693087392,MDE0Ok1lbnRpb25lZEV2ZW50MzY5MzA4NzM5Mg==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3693087392,23255260,mentioned,NA,2020-08-26T05:50:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/134/events,NA
aadsm,jsmediatags,674769810,3693087393,MDE1OlN1YnNjcmliZWRFdmVudDM2OTMwODczOTM=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3693087393,23255260,subscribed,NA,2020-08-26T05:50:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/134/events,NA
aadsm,jsmediatags,670866620,3611866057,MDEyOkxhYmVsZWRFdmVudDM2MTE4NjYwNTc=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3611866057,49699333,labeled,NA,2020-08-01T13:20:51Z,NA,dependencies,0366d6,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/133/events,NA
aadsm,jsmediatags,670866620,4334355995,MDExOkNsb3NlZEV2ZW50NDMzNDM1NTk5NQ==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4334355995,78122,closed,NA,2021-02-16T05:15:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/133/events,NA
aadsm,jsmediatags,670866620,4334356408,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQ0MzM0MzU2NDA4,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4334356408,49699333,head_ref_deleted,NA,2021-02-16T05:16:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/133/events,NA
aadsm,jsmediatags,660832986,3562571338,MDEyOkxhYmVsZWRFdmVudDM1NjI1NzEzMzg=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3562571338,49699333,labeled,NA,2020-07-19T13:19:14Z,NA,dependencies,0366d6,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/132/events,NA
aadsm,jsmediatags,660832986,4334355986,MDExOkNsb3NlZEV2ZW50NDMzNDM1NTk4Ng==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4334355986,78122,closed,NA,2021-02-16T05:15:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/132/events,NA
aadsm,jsmediatags,660832986,4334356411,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQ0MzM0MzU2NDEx,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4334356411,49699333,head_ref_deleted,NA,2021-02-16T05:16:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/132/events,NA
aadsm,jsmediatags,624084910,3391180977,MDExOkNsb3NlZEV2ZW50MzM5MTE4MDk3Nw==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3391180977,78122,closed,NA,2020-06-01T01:13:25Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/130/events,NA
aadsm,jsmediatags,609709899,3397363793,MDExOkNsb3NlZEV2ZW50MzM5NzM2Mzc5Mw==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3397363793,63645397,closed,NA,2020-06-02T12:15:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/129/events,NA
aadsm,jsmediatags,606714287,3287502609,MDE3OlJlbmFtZWRUaXRsZUV2ZW50MzI4NzUwMjYwOQ==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3287502609,41285428,renamed,NA,2020-04-30T04:42:20Z,NA,NA,NA,Docs: add description to prevent 'no suitable file reader found' pitfall,Docs: add description to avoid 'no suitable file reader found' pitfall,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/128/events,NA
aadsm,jsmediatags,606714287,3391350034,MDE1OlJlZmVyZW5jZWRFdmVudDMzOTEzNTAwMzQ=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3391350034,41285428,referenced,d497033f85173b960b911fb23280c8bc6751d0af,2020-06-01T03:04:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/128/events,https://api.github.com/repos/jessuni/jsmediatags/commits/d497033f85173b960b911fb23280c8bc6751d0af
aadsm,jsmediatags,606714287,3466846726,MDE1OlJlZmVyZW5jZWRFdmVudDM0NjY4NDY3MjY=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3466846726,78122,referenced,79e6689be41e45df5a08991ef9afdf252047d90f,2020-06-22T06:58:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/128/events,https://api.github.com/repos/aadsm/jsmediatags/commits/79e6689be41e45df5a08991ef9afdf252047d90f
aadsm,jsmediatags,606714287,3466846730,MDExOk1lcmdlZEV2ZW50MzQ2Njg0NjczMA==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3466846730,78122,merged,79e6689be41e45df5a08991ef9afdf252047d90f,2020-06-22T06:58:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/128/events,https://api.github.com/repos/aadsm/jsmediatags/commits/79e6689be41e45df5a08991ef9afdf252047d90f
aadsm,jsmediatags,606714287,3466846737,MDExOkNsb3NlZEV2ZW50MzQ2Njg0NjczNw==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3466846737,78122,closed,NA,2020-06-22T06:58:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/128/events,NA
aadsm,jsmediatags,597183074,3845285844,MDE0Ok1lbnRpb25lZEV2ZW50Mzg0NTI4NTg0NA==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3845285844,2527294,mentioned,NA,2020-10-06T12:57:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/127/events,NA
aadsm,jsmediatags,597183074,3845285846,MDE1OlN1YnNjcmliZWRFdmVudDM4NDUyODU4NDY=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/3845285846,2527294,subscribed,NA,2020-10-06T12:57:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/127/events,NA
aadsm,jsmediatags,597183074,4387258128,MDE0Ok1lbnRpb25lZEV2ZW50NDM4NzI1ODEyOA==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4387258128,2527294,mentioned,NA,2021-03-01T04:44:59Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/127/events,NA
aadsm,jsmediatags,597183074,4387258130,MDE1OlN1YnNjcmliZWRFdmVudDQzODcyNTgxMzA=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/4387258130,2527294,subscribed,NA,2021-03-01T04:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/127/events,NA
aadsm,jsmediatags,542720644,2911020896,MDE0Ok1lbnRpb25lZEV2ZW50MjkxMTAyMDg5Ng==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2911020896,23255260,mentioned,NA,2019-12-27T16:39:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/123/events,NA
aadsm,jsmediatags,542720644,2911020897,MDE1OlN1YnNjcmliZWRFdmVudDI5MTEwMjA4OTc=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2911020897,23255260,subscribed,NA,2019-12-27T16:39:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/123/events,NA
aadsm,jsmediatags,542720644,2911020900,MDE0Ok1lbnRpb25lZEV2ZW50MjkxMTAyMDkwMA==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2911020900,46093784,mentioned,NA,2019-12-27T16:39:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/123/events,NA
aadsm,jsmediatags,542720644,2911020903,MDE1OlN1YnNjcmliZWRFdmVudDI5MTEwMjA5MDM=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2911020903,46093784,subscribed,NA,2019-12-27T16:39:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/123/events,NA
aadsm,jsmediatags,542720644,2913277404,MDE0Ok1lbnRpb25lZEV2ZW50MjkxMzI3NzQwNA==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2913277404,78122,mentioned,NA,2019-12-30T06:21:24Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/123/events,NA
aadsm,jsmediatags,542720644,2913277406,MDE1OlN1YnNjcmliZWRFdmVudDI5MTMyNzc0MDY=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2913277406,78122,subscribed,NA,2019-12-30T06:21:24Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/123/events,NA
aadsm,jsmediatags,542720644,2913557053,MDExOkNsb3NlZEV2ZW50MjkxMzU1NzA1Mw==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2913557053,46093784,closed,NA,2019-12-30T09:41:38Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/123/events,NA
aadsm,jsmediatags,508468079,2727602168,MDE0Ok1lbnRpb25lZEV2ZW50MjcyNzYwMjE2OA==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2727602168,78122,mentioned,NA,2019-10-20T11:25:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2727602169,MDE1OlN1YnNjcmliZWRFdmVudDI3Mjc2MDIxNjk=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2727602169,78122,subscribed,NA,2019-10-20T11:25:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2747805065,MDE0Ok1lbnRpb25lZEV2ZW50Mjc0NzgwNTA2NQ==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2747805065,78122,mentioned,NA,2019-10-28T09:28:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2747805067,MDE1OlN1YnNjcmliZWRFdmVudDI3NDc4MDUwNjc=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2747805067,78122,subscribed,NA,2019-10-28T09:28:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2751167401,MDE0Ok1lbnRpb25lZEV2ZW50Mjc1MTE2NzQwMQ==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2751167401,78122,mentioned,NA,2019-10-29T08:05:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2751167402,MDE1OlN1YnNjcmliZWRFdmVudDI3NTExNjc0MDI=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2751167402,78122,subscribed,NA,2019-10-29T08:05:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2764782432,MDE0Ok1lbnRpb25lZEV2ZW50Mjc2NDc4MjQzMg==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2764782432,78122,mentioned,NA,2019-11-02T00:11:42Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2764782434,MDE1OlN1YnNjcmliZWRFdmVudDI3NjQ3ODI0MzQ=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2764782434,78122,subscribed,NA,2019-11-02T00:11:42Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2772572419,MDE1OlJlZmVyZW5jZWRFdmVudDI3NzI1NzI0MTk=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2772572419,78122,referenced,b160080e496845d35631d918a601062c56b02c68,2019-11-05T18:57:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,https://api.github.com/repos/aadsm/jsmediatags/commits/b160080e496845d35631d918a601062c56b02c68
aadsm,jsmediatags,508468079,2772572422,MDExOk1lcmdlZEV2ZW50Mjc3MjU3MjQyMg==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2772572422,78122,merged,b160080e496845d35631d918a601062c56b02c68,2019-11-05T18:57:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,https://api.github.com/repos/aadsm/jsmediatags/commits/b160080e496845d35631d918a601062c56b02c68
aadsm,jsmediatags,508468079,2772572430,MDExOkNsb3NlZEV2ZW50Mjc3MjU3MjQzMA==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2772572430,78122,closed,NA,2019-11-05T18:57:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2777138523,MDE0Ok1lbnRpb25lZEV2ZW50Mjc3NzEzODUyMw==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2777138523,78122,mentioned,NA,2019-11-06T22:39:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2777138525,MDE1OlN1YnNjcmliZWRFdmVudDI3NzcxMzg1MjU=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2777138525,78122,subscribed,NA,2019-11-06T22:39:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2781716656,MDE0Ok1lbnRpb25lZEV2ZW50Mjc4MTcxNjY1Ng==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2781716656,9335768,mentioned,NA,2019-11-08T05:08:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2781716657,MDE1OlN1YnNjcmliZWRFdmVudDI3ODE3MTY2NTc=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2781716657,9335768,subscribed,NA,2019-11-08T05:08:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2782456810,MDE0Ok1lbnRpb25lZEV2ZW50Mjc4MjQ1NjgxMA==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2782456810,78122,mentioned,NA,2019-11-08T10:39:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2782456812,MDE1OlN1YnNjcmliZWRFdmVudDI3ODI0NTY4MTI=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2782456812,78122,subscribed,NA,2019-11-08T10:39:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2786164837,MDE0Ok1lbnRpb25lZEV2ZW50Mjc4NjE2NDgzNw==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2786164837,9335768,mentioned,NA,2019-11-10T18:37:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508468079,2786164839,MDE1OlN1YnNjcmliZWRFdmVudDI3ODYxNjQ4Mzk=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2786164839,9335768,subscribed,NA,2019-11-10T18:37:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/120/events,NA
aadsm,jsmediatags,508001417,2774569146,MDExOkNsb3NlZEV2ZW50Mjc3NDU2OTE0Ng==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2774569146,9335768,closed,NA,2019-11-06T09:31:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/119/events,NA
aadsm,jsmediatags,485203404,2627160413,MDExOkNsb3NlZEV2ZW50MjYyNzE2MDQxMw==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2627160413,5286893,closed,NA,2019-09-11T21:04:59Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/118/events,NA
aadsm,jsmediatags,465629126,2468455763,MDE3OlJlbmFtZWRUaXRsZUV2ZW50MjQ2ODQ1NTc2Mw==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2468455763,898591,renamed,NA,2019-07-09T07:59:14Z,NA,NA,NA,ReactNativeFileReader.js appears to be a dependency,Remove react-native-fs as dependency for non React Native projects,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/116/events,NA
aadsm,jsmediatags,465629126,2604773910,MDE1OlJlZmVyZW5jZWRFdmVudDI2MDQ3NzM5MTA=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2604773910,492291,referenced,127835c17c9d2ae1800d39fee180f00bf7f8eff9,2019-09-03T19:46:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/116/events,https://api.github.com/repos/datavized/twotone/commits/127835c17c9d2ae1800d39fee180f00bf7f8eff9
aadsm,jsmediatags,462432235,2464044702,MDExOkNsb3NlZEV2ZW50MjQ2NDA0NDcwMg==,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2464044702,78122,closed,NA,2019-07-06T18:01:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/115/events,NA
aadsm,jsmediatags,454820854,2410778298,MDE1OlJlZmVyZW5jZWRFdmVudDI0MTA3NzgyOTg=,https://api.github.com/repos/aadsm/jsmediatags/issues/events/2410778298,78122,referenced,83f9ed4bc038e46792ceb9676fac0fe99e85c9e0,2019-06-13T14:21:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/aadsm/jsmediatags/issues/113/events,https://api.github.com/repos/aadsm/jsmediatags/commits/83f9ed4bc038e46792ceb9676fac0fe99e85c9e0
