issue_id,id,node_id,url,name,color,default,description
697420565,2215065733,MDU6TGFiZWwyMjE1MDY1NzMz,https://api.github.com/repos/aadsm/jsmediatags/labels/dependencies,dependencies,0366d6,FALSE,Pull requests that update a dependency file
670866620,2215065733,MDU6TGFiZWwyMjE1MDY1NzMz,https://api.github.com/repos/aadsm/jsmediatags/labels/dependencies,dependencies,0366d6,FALSE,Pull requests that update a dependency file
660832986,2215065733,MDU6TGFiZWwyMjE1MDY1NzMz,https://api.github.com/repos/aadsm/jsmediatags/labels/dependencies,dependencies,0366d6,FALSE,Pull requests that update a dependency file
198121910,290379441,MDU6TGFiZWwyOTAzNzk0NDE=,https://api.github.com/repos/aadsm/jsmediatags/labels/help%20wanted,help wanted,159818,TRUE,NA
670473414,1908876061,MDU6TGFiZWwxOTA4ODc2MDYx,https://api.github.com/repos/aadsm/jschardet/labels/dependencies,dependencies,0366d6,FALSE,Pull requests that update a dependency file
582930994,1908876061,MDU6TGFiZWwxOTA4ODc2MDYx,https://api.github.com/repos/aadsm/jschardet/labels/dependencies,dependencies,0366d6,FALSE,Pull requests that update a dependency file
581174219,1908876061,MDU6TGFiZWwxOTA4ODc2MDYx,https://api.github.com/repos/aadsm/jschardet/labels/dependencies,dependencies,0366d6,FALSE,Pull requests that update a dependency file
163111478,245064973,MDU6TGFiZWwyNDUwNjQ5NzM=,https://api.github.com/repos/alexanderGugel/ied/labels/question,question,cc317c,TRUE,NA
161989430,245064970,MDU6TGFiZWwyNDUwNjQ5NzA=,https://api.github.com/repos/alexanderGugel/ied/labels/enhancement,enhancement,84b6eb,TRUE,NA
159753991,245064968,MDU6TGFiZWwyNDUwNjQ5Njg=,https://api.github.com/repos/alexanderGugel/ied/labels/bug,bug,fc2929,TRUE,NA
159077414,245064973,MDU6TGFiZWwyNDUwNjQ5NzM=,https://api.github.com/repos/alexanderGugel/ied/labels/question,question,cc317c,TRUE,NA
157292730,245064968,MDU6TGFiZWwyNDUwNjQ5Njg=,https://api.github.com/repos/alexanderGugel/ied/labels/bug,bug,fc2929,TRUE,NA
154672033,245064971,MDU6TGFiZWwyNDUwNjQ5NzE=,https://api.github.com/repos/alexanderGugel/ied/labels/help%20wanted,help wanted,159818,TRUE,NA
