owner,repo,issue_id,id,node_id,url,actor_id,event,commit_id,created_at,performed_via_github_app,label_name,label_color,rename_from,rename_to,milestone,lock_reason,assignee_id,assigner_id,review_requester_id,requested_reviewer_id,events_url,commit_url
tantaman,Strut,20453211,68546935,MDExOk1lcmdlZEV2ZW50Njg1NDY5MzU=,https://api.github.com/repos/tantaman/Strut/issues/events/68546935,1009003,merged,683604d6f9f32673383472fe9f3b2e6edfca9496,2013-10-03T17:55:32Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/237/events,https://api.github.com/repos/tantaman/Strut/commits/683604d6f9f32673383472fe9f3b2e6edfca9496
tantaman,Strut,20453211,68546936,MDExOkNsb3NlZEV2ZW50Njg1NDY5MzY=,https://api.github.com/repos/tantaman/Strut/issues/events/68546936,1009003,closed,NA,2013-10-03T17:55:32Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/237/events,NA
tantaman,Strut,20432406,70234360,MDExOkNsb3NlZEV2ZW50NzAyMzQzNjA=,https://api.github.com/repos/tantaman/Strut/issues/events/70234360,1009003,closed,NA,2013-10-14T20:05:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/236/events,NA
tantaman,Strut,20432406,70339435,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQ3MDMzOTQzNQ==,https://api.github.com/repos/tantaman/Strut/issues/events/70339435,1062196,head_ref_deleted,NA,2013-10-15T10:47:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/236/events,NA
tantaman,Strut,20376969,148451642,MDE0Ok1lbnRpb25lZEV2ZW50MTQ4NDUxNjQy,https://api.github.com/repos/tantaman/Strut/issues/events/148451642,8335820,mentioned,NA,2014-08-02T15:25:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/235/events,NA
tantaman,Strut,20376969,148451643,MDE1OlN1YnNjcmliZWRFdmVudDE0ODQ1MTY0Mw==,https://api.github.com/repos/tantaman/Strut/issues/events/148451643,8335820,subscribed,NA,2014-08-02T15:25:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/235/events,NA
tantaman,Strut,20368063,68321918,MDE1OlJlZmVyZW5jZWRFdmVudDY4MzIxOTE4,https://api.github.com/repos/tantaman/Strut/issues/events/68321918,1009003,referenced,68cfe79020ed68b05a7167588dec23b9db289cd0,2013-10-02T16:30:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/233/events,https://api.github.com/repos/tantaman/Strut/commits/68cfe79020ed68b05a7167588dec23b9db289cd0
tantaman,Strut,20368063,68699731,MDExOkNsb3NlZEV2ZW50Njg2OTk3MzE=,https://api.github.com/repos/tantaman/Strut/issues/events/68699731,1009003,closed,NA,2013-10-04T13:53:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/233/events,NA
tantaman,Strut,20368021,68304679,MDE1OlJlZmVyZW5jZWRFdmVudDY4MzA0Njc5,https://api.github.com/repos/tantaman/Strut/issues/events/68304679,1009003,referenced,4d324a5b78efa356e29335c02fb4467d5d4ae38b,2013-10-02T15:19:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/232/events,https://api.github.com/repos/tantaman/Strut/commits/4d324a5b78efa356e29335c02fb4467d5d4ae38b
tantaman,Strut,20368021,68304941,MDE1OlJlZmVyZW5jZWRFdmVudDY4MzA0OTQx,https://api.github.com/repos/tantaman/Strut/issues/events/68304941,1009003,referenced,9499d0d2ebba6dca0ef2fab0e1ed32109b6a371e,2013-10-02T15:20:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/232/events,https://api.github.com/repos/tantaman/Strut/commits/9499d0d2ebba6dca0ef2fab0e1ed32109b6a371e
tantaman,Strut,20368021,68893681,MDE1OlJlZmVyZW5jZWRFdmVudDY4ODkzNjgx,https://api.github.com/repos/tantaman/Strut/issues/events/68893681,1009003,referenced,ebd13f605daa960be4067d205d85f107ea25460e,2013-10-06T21:22:59Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/232/events,https://api.github.com/repos/tantaman/Strut/commits/ebd13f605daa960be4067d205d85f107ea25460e
tantaman,Strut,20367956,69251670,MDE1OlJlZmVyZW5jZWRFdmVudDY5MjUxNjcw,https://api.github.com/repos/tantaman/Strut/issues/events/69251670,1009003,referenced,8797414c495e3839edf41f29f3424480a557121d,2013-10-08T16:54:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/231/events,https://api.github.com/repos/tantaman/Strut/commits/8797414c495e3839edf41f29f3424480a557121d
tantaman,Strut,20367956,69253073,MDE1OlJlZmVyZW5jZWRFdmVudDY5MjUzMDcz,https://api.github.com/repos/tantaman/Strut/issues/events/69253073,1009003,referenced,87dd42394c32f5ca091f3535c3bd0647c63f8d47,2013-10-08T17:01:26Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/231/events,https://api.github.com/repos/tantaman/Strut/commits/87dd42394c32f5ca091f3535c3bd0647c63f8d47
tantaman,Strut,20367956,69266419,MDExOkNsb3NlZEV2ZW50NjkyNjY0MTk=,https://api.github.com/repos/tantaman/Strut/issues/events/69266419,1009003,closed,NA,2013-10-08T18:02:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/231/events,NA
tantaman,Strut,20362602,68194579,MDExOkNsb3NlZEV2ZW50NjgxOTQ1Nzk=,https://api.github.com/repos/tantaman/Strut/issues/events/68194579,110988,closed,NA,2013-10-02T00:26:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/230/events,NA
tantaman,Strut,20361765,68199541,MDE1OlJlZmVyZW5jZWRFdmVudDY4MTk5NTQx,https://api.github.com/repos/tantaman/Strut/issues/events/68199541,1009003,referenced,e888c98b478580d6cd48a6ef4a50ec9cd483f921,2013-10-02T01:07:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/229/events,https://api.github.com/repos/tantaman/Strut/commits/e888c98b478580d6cd48a6ef4a50ec9cd483f921
tantaman,Strut,20361765,68699510,MDExOkNsb3NlZEV2ZW50Njg2OTk1MTA=,https://api.github.com/repos/tantaman/Strut/issues/events/68699510,1009003,closed,NA,2013-10-04T13:52:05Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/229/events,NA
tantaman,Strut,20361081,68699906,MDExOkNsb3NlZEV2ZW50Njg2OTk5MDY=,https://api.github.com/repos/tantaman/Strut/issues/events/68699906,1009003,closed,NA,2013-10-04T13:54:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/228/events,NA
tantaman,Strut,20353180,68138720,MDE1OlJlZmVyZW5jZWRFdmVudDY4MTM4NzIw,https://api.github.com/repos/tantaman/Strut/issues/events/68138720,1009003,referenced,f676f6b3109d4811e2f319c99882d43781670825,2013-10-01T19:31:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/225/events,https://api.github.com/repos/tantaman/Strut/commits/f676f6b3109d4811e2f319c99882d43781670825
tantaman,Strut,20353180,68138721,MDExOk1lcmdlZEV2ZW50NjgxMzg3MjE=,https://api.github.com/repos/tantaman/Strut/issues/events/68138721,1009003,merged,f676f6b3109d4811e2f319c99882d43781670825,2013-10-01T19:31:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/225/events,https://api.github.com/repos/tantaman/Strut/commits/f676f6b3109d4811e2f319c99882d43781670825
tantaman,Strut,20353180,68138722,MDExOkNsb3NlZEV2ZW50NjgxMzg3MjI=,https://api.github.com/repos/tantaman/Strut/issues/events/68138722,1009003,closed,NA,2013-10-01T19:31:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/225/events,NA
tantaman,Strut,20287781,67920303,MDE1OlJlZmVyZW5jZWRFdmVudDY3OTIwMzAz,https://api.github.com/repos/tantaman/Strut/issues/events/67920303,1009003,referenced,ae966aad7cc02a01b14a0ae21c6db19d22b6798f,2013-09-30T19:54:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/224/events,https://api.github.com/repos/tantaman/Strut/commits/ae966aad7cc02a01b14a0ae21c6db19d22b6798f
tantaman,Strut,20287781,67920304,MDExOk1lcmdlZEV2ZW50Njc5MjAzMDQ=,https://api.github.com/repos/tantaman/Strut/issues/events/67920304,1009003,merged,ae966aad7cc02a01b14a0ae21c6db19d22b6798f,2013-09-30T19:54:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/224/events,https://api.github.com/repos/tantaman/Strut/commits/ae966aad7cc02a01b14a0ae21c6db19d22b6798f
tantaman,Strut,20287781,67920305,MDExOkNsb3NlZEV2ZW50Njc5MjAzMDU=,https://api.github.com/repos/tantaman/Strut/issues/events/67920305,1009003,closed,NA,2013-09-30T19:54:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/224/events,NA
tantaman,Strut,20196112,73639574,MDE1OlJlZmVyZW5jZWRFdmVudDczNjM5NTc0,https://api.github.com/repos/tantaman/Strut/issues/events/73639574,1009003,referenced,1bc54d271a209fad2f696ee59d25e163c3ef3b9c,2013-11-01T22:55:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/223/events,https://api.github.com/repos/tantaman/Strut/commits/1bc54d271a209fad2f696ee59d25e163c3ef3b9c
tantaman,Strut,20196112,73639651,MDE1OlJlZmVyZW5jZWRFdmVudDczNjM5NjUx,https://api.github.com/repos/tantaman/Strut/issues/events/73639651,1009003,referenced,86257702e4aa956f5335723b0bb416c965909487,2013-11-01T22:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/223/events,https://api.github.com/repos/tantaman/Strut/commits/86257702e4aa956f5335723b0bb416c965909487
tantaman,Strut,20149406,67584430,MDExOkNsb3NlZEV2ZW50Njc1ODQ0MzA=,https://api.github.com/repos/tantaman/Strut/issues/events/67584430,1009003,closed,NA,2013-09-27T15:45:05Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/222/events,NA
tantaman,Strut,20000278,67025578,MDExOk1lcmdlZEV2ZW50NjcwMjU1Nzg=,https://api.github.com/repos/tantaman/Strut/issues/events/67025578,1009003,merged,f011eb74ef73774aa4c369aefad425c5f8edbba6,2013-09-24T21:41:18Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/221/events,https://api.github.com/repos/tantaman/Strut/commits/f011eb74ef73774aa4c369aefad425c5f8edbba6
tantaman,Strut,20000278,67025579,MDExOkNsb3NlZEV2ZW50NjcwMjU1Nzk=,https://api.github.com/repos/tantaman/Strut/issues/events/67025579,1009003,closed,NA,2013-09-24T21:41:18Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/221/events,NA
tantaman,Strut,19999323,67025574,MDExOk1lcmdlZEV2ZW50NjcwMjU1NzQ=,https://api.github.com/repos/tantaman/Strut/issues/events/67025574,1009003,merged,0e5dbc7e974313a4cccb3c99688bf03f23754384,2013-09-24T21:41:18Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/220/events,https://api.github.com/repos/tantaman/Strut/commits/0e5dbc7e974313a4cccb3c99688bf03f23754384
tantaman,Strut,19999323,67025575,MDExOkNsb3NlZEV2ZW50NjcwMjU1NzU=,https://api.github.com/repos/tantaman/Strut/issues/events/67025575,1009003,closed,NA,2013-09-24T21:41:18Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/220/events,NA
tantaman,Strut,19849817,68893867,MDExOkNsb3NlZEV2ZW50Njg4OTM4Njc=,https://api.github.com/repos/tantaman/Strut/issues/events/68893867,1009003,closed,NA,2013-10-06T21:26:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/219/events,NA
tantaman,Strut,19840435,66506766,MDE1OlJlZmVyZW5jZWRFdmVudDY2NTA2NzY2,https://api.github.com/repos/tantaman/Strut/issues/events/66506766,1009003,referenced,857b76a15044b8f6fd5a174d47f25c70f27b91e5,2013-09-20T20:56:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/218/events,https://api.github.com/repos/tantaman/Strut/commits/857b76a15044b8f6fd5a174d47f25c70f27b91e5
tantaman,Strut,19840435,66506767,MDExOk1lcmdlZEV2ZW50NjY1MDY3Njc=,https://api.github.com/repos/tantaman/Strut/issues/events/66506767,1009003,merged,857b76a15044b8f6fd5a174d47f25c70f27b91e5,2013-09-20T20:56:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/218/events,https://api.github.com/repos/tantaman/Strut/commits/857b76a15044b8f6fd5a174d47f25c70f27b91e5
tantaman,Strut,19840435,66506768,MDExOkNsb3NlZEV2ZW50NjY1MDY3Njg=,https://api.github.com/repos/tantaman/Strut/issues/events/66506768,1009003,closed,NA,2013-09-20T20:56:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/218/events,NA
tantaman,Strut,19786306,66338572,MDE1OlJlZmVyZW5jZWRFdmVudDY2MzM4NTcy,https://api.github.com/repos/tantaman/Strut/issues/events/66338572,1009003,referenced,2acef2983e563b8568ba1ae00f89bc75e905f272,2013-09-19T22:47:42Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/217/events,https://api.github.com/repos/tantaman/Strut/commits/2acef2983e563b8568ba1ae00f89bc75e905f272
tantaman,Strut,19786306,66338573,MDExOk1lcmdlZEV2ZW50NjYzMzg1NzM=,https://api.github.com/repos/tantaman/Strut/issues/events/66338573,1009003,merged,2acef2983e563b8568ba1ae00f89bc75e905f272,2013-09-19T22:47:42Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/217/events,https://api.github.com/repos/tantaman/Strut/commits/2acef2983e563b8568ba1ae00f89bc75e905f272
tantaman,Strut,19786306,66338574,MDExOkNsb3NlZEV2ZW50NjYzMzg1NzQ=,https://api.github.com/repos/tantaman/Strut/issues/events/66338574,1009003,closed,NA,2013-09-19T22:47:42Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/217/events,NA
tantaman,Strut,19725463,66306366,MDE1OlJlZmVyZW5jZWRFdmVudDY2MzA2MzY2,https://api.github.com/repos/tantaman/Strut/issues/events/66306366,1009003,referenced,d0502805d23934b63d2283bdea838360c7626df5,2013-09-19T19:49:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/216/events,https://api.github.com/repos/tantaman/Strut/commits/d0502805d23934b63d2283bdea838360c7626df5
tantaman,Strut,19725463,66306367,MDExOk1lcmdlZEV2ZW50NjYzMDYzNjc=,https://api.github.com/repos/tantaman/Strut/issues/events/66306367,1009003,merged,d0502805d23934b63d2283bdea838360c7626df5,2013-09-19T19:49:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/216/events,https://api.github.com/repos/tantaman/Strut/commits/d0502805d23934b63d2283bdea838360c7626df5
tantaman,Strut,19725463,66306368,MDExOkNsb3NlZEV2ZW50NjYzMDYzNjg=,https://api.github.com/repos/tantaman/Strut/issues/events/66306368,1009003,closed,NA,2013-09-19T19:49:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/216/events,NA
tantaman,Strut,19725463,68199540,MDE1OlJlZmVyZW5jZWRFdmVudDY4MTk5NTQw,https://api.github.com/repos/tantaman/Strut/issues/events/68199540,1009003,referenced,e888c98b478580d6cd48a6ef4a50ec9cd483f921,2013-10-02T01:07:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/216/events,https://api.github.com/repos/tantaman/Strut/commits/e888c98b478580d6cd48a6ef4a50ec9cd483f921
tantaman,Strut,19690945,66057980,MDE1OlJlZmVyZW5jZWRFdmVudDY2MDU3OTgw,https://api.github.com/repos/tantaman/Strut/issues/events/66057980,1009003,referenced,9c3c86b52c41bd7a0cd0acbeb6075d80dc4261cd,2013-09-18T16:10:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/214/events,https://api.github.com/repos/tantaman/Strut/commits/9c3c86b52c41bd7a0cd0acbeb6075d80dc4261cd
tantaman,Strut,19690945,66057981,MDExOk1lcmdlZEV2ZW50NjYwNTc5ODE=,https://api.github.com/repos/tantaman/Strut/issues/events/66057981,1009003,merged,9c3c86b52c41bd7a0cd0acbeb6075d80dc4261cd,2013-09-18T16:10:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/214/events,https://api.github.com/repos/tantaman/Strut/commits/9c3c86b52c41bd7a0cd0acbeb6075d80dc4261cd
tantaman,Strut,19690945,66057982,MDExOkNsb3NlZEV2ZW50NjYwNTc5ODI=,https://api.github.com/repos/tantaman/Strut/issues/events/66057982,1009003,closed,NA,2013-09-18T16:10:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/214/events,NA
tantaman,Strut,19650985,66018026,MDE1OlJlZmVyZW5jZWRFdmVudDY2MDE4MDI2,https://api.github.com/repos/tantaman/Strut/issues/events/66018026,1009003,referenced,9bd268e134588958fa60f303661bce57e660a92a,2013-09-18T13:08:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/213/events,https://api.github.com/repos/tantaman/Strut/commits/9bd268e134588958fa60f303661bce57e660a92a
tantaman,Strut,19650985,66018643,MDExOk1lcmdlZEV2ZW50NjYwMTg2NDM=,https://api.github.com/repos/tantaman/Strut/issues/events/66018643,1009003,merged,c110875b4e1e8f03cd8340c871e511f93f2d6daf,2013-09-18T13:11:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/213/events,https://api.github.com/repos/tantaman/Strut/commits/c110875b4e1e8f03cd8340c871e511f93f2d6daf
tantaman,Strut,19650985,66018644,MDExOkNsb3NlZEV2ZW50NjYwMTg2NDQ=,https://api.github.com/repos/tantaman/Strut/issues/events/66018644,1009003,closed,NA,2013-09-18T13:11:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/213/events,NA
tantaman,Strut,19633017,65898836,MDE1OlJlZmVyZW5jZWRFdmVudDY1ODk4ODM2,https://api.github.com/repos/tantaman/Strut/issues/events/65898836,1009003,referenced,3ad01ce1bf9e0ee0a51977e58622175ba980c6da,2013-09-17T20:16:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/212/events,https://api.github.com/repos/tantaman/Strut/commits/3ad01ce1bf9e0ee0a51977e58622175ba980c6da
tantaman,Strut,19633017,65898837,MDExOk1lcmdlZEV2ZW50NjU4OTg4Mzc=,https://api.github.com/repos/tantaman/Strut/issues/events/65898837,1009003,merged,3ad01ce1bf9e0ee0a51977e58622175ba980c6da,2013-09-17T20:16:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/212/events,https://api.github.com/repos/tantaman/Strut/commits/3ad01ce1bf9e0ee0a51977e58622175ba980c6da
tantaman,Strut,19633017,65898838,MDExOkNsb3NlZEV2ZW50NjU4OTg4Mzg=,https://api.github.com/repos/tantaman/Strut/issues/events/65898838,1009003,closed,NA,2013-09-17T20:16:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/212/events,NA
tantaman,Strut,19633017,65900437,MDE1OlJlZmVyZW5jZWRFdmVudDY1OTAwNDM3,https://api.github.com/repos/tantaman/Strut/issues/events/65900437,1009003,referenced,9830e8a8a85e6a51a3f1843ca15b99c39e43d05f,2013-09-17T20:24:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/212/events,https://api.github.com/repos/tantaman/Strut/commits/9830e8a8a85e6a51a3f1843ca15b99c39e43d05f
tantaman,Strut,19566624,65703881,MDE1OlJlZmVyZW5jZWRFdmVudDY1NzAzODgx,https://api.github.com/repos/tantaman/Strut/issues/events/65703881,1009003,referenced,9c4f43d8ceed7a554776c46fc35d12842db60cff,2013-09-16T21:53:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/211/events,https://api.github.com/repos/tantaman/Strut/commits/9c4f43d8ceed7a554776c46fc35d12842db60cff
tantaman,Strut,19566624,65703882,MDE1OlJlZmVyZW5jZWRFdmVudDY1NzAzODgy,https://api.github.com/repos/tantaman/Strut/issues/events/65703882,1009003,referenced,0725e34c117e04cb22cd4b2810e40a19a2d2ba19,2013-09-16T21:53:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/211/events,https://api.github.com/repos/tantaman/Strut/commits/0725e34c117e04cb22cd4b2810e40a19a2d2ba19
tantaman,Strut,19566624,65703883,MDE1OlJlZmVyZW5jZWRFdmVudDY1NzAzODgz,https://api.github.com/repos/tantaman/Strut/issues/events/65703883,1009003,referenced,224f36e680bb8ec30ead483e71c55f1144e74c4e,2013-09-16T21:53:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/211/events,https://api.github.com/repos/tantaman/Strut/commits/224f36e680bb8ec30ead483e71c55f1144e74c4e
tantaman,Strut,19566624,65746159,MDE1OlJlZmVyZW5jZWRFdmVudDY1NzQ2MTU5,https://api.github.com/repos/tantaman/Strut/issues/events/65746159,1009003,referenced,1d7f0053e030ce9d29665f768a99c07e3e8f1dc6,2013-09-17T04:30:24Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/211/events,https://api.github.com/repos/tantaman/Strut/commits/1d7f0053e030ce9d29665f768a99c07e3e8f1dc6
tantaman,Strut,19566624,65822455,MDE1OlJlZmVyZW5jZWRFdmVudDY1ODIyNDU1,https://api.github.com/repos/tantaman/Strut/issues/events/65822455,1009003,referenced,e168f9ab3e48b5021146af1291e97bb76b0c50fa,2013-09-17T14:18:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/211/events,https://api.github.com/repos/tantaman/Strut/commits/e168f9ab3e48b5021146af1291e97bb76b0c50fa
tantaman,Strut,19566624,65830743,MDE1OlJlZmVyZW5jZWRFdmVudDY1ODMwNzQz,https://api.github.com/repos/tantaman/Strut/issues/events/65830743,1009003,referenced,91ed3d3ed9e62f252d7c81960cef27db343569de,2013-09-17T14:50:42Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/211/events,https://api.github.com/repos/tantaman/Strut/commits/91ed3d3ed9e62f252d7c81960cef27db343569de
tantaman,Strut,19566624,65836724,MDE1OlJlZmVyZW5jZWRFdmVudDY1ODM2NzI0,https://api.github.com/repos/tantaman/Strut/issues/events/65836724,1009003,referenced,aa60ae30d50880e17fb79ddc6017450b64678e0c,2013-09-17T15:16:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/211/events,https://api.github.com/repos/tantaman/Strut/commits/aa60ae30d50880e17fb79ddc6017450b64678e0c
tantaman,Strut,19566624,65840790,MDE1OlJlZmVyZW5jZWRFdmVudDY1ODQwNzkw,https://api.github.com/repos/tantaman/Strut/issues/events/65840790,1009003,referenced,b4b16648e3e5ad2af20271cabb0d076b110691cb,2013-09-17T15:34:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/211/events,https://api.github.com/repos/tantaman/Strut/commits/b4b16648e3e5ad2af20271cabb0d076b110691cb
tantaman,Strut,19566624,65866269,MDExOk1lcmdlZEV2ZW50NjU4NjYyNjk=,https://api.github.com/repos/tantaman/Strut/issues/events/65866269,1009003,merged,cc876dcd02dd6dc8349753f02e6f2b20893ab517,2013-09-17T17:29:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/211/events,https://api.github.com/repos/tantaman/Strut/commits/cc876dcd02dd6dc8349753f02e6f2b20893ab517
tantaman,Strut,19566624,65866270,MDExOkNsb3NlZEV2ZW50NjU4NjYyNzA=,https://api.github.com/repos/tantaman/Strut/issues/events/65866270,1009003,closed,NA,2013-09-17T17:29:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/211/events,NA
tantaman,Strut,19525283,65526420,MDExOk1lcmdlZEV2ZW50NjU1MjY0MjA=,https://api.github.com/repos/tantaman/Strut/issues/events/65526420,1009003,merged,f54d2f412f447815485048a24437f169a3a2822c,2013-09-15T22:42:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/210/events,https://api.github.com/repos/tantaman/Strut/commits/f54d2f412f447815485048a24437f169a3a2822c
tantaman,Strut,19525283,65526422,MDExOkNsb3NlZEV2ZW50NjU1MjY0MjI=,https://api.github.com/repos/tantaman/Strut/issues/events/65526422,1009003,closed,NA,2013-09-15T22:42:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/210/events,NA
tantaman,Strut,19521069,65526418,MDExOk1lcmdlZEV2ZW50NjU1MjY0MTg=,https://api.github.com/repos/tantaman/Strut/issues/events/65526418,1009003,merged,513c218c00af62619fa5d1e69e9c1336919235fa,2013-09-15T22:42:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/tantaman/Strut/issues/209/events,https://api.github.com/repos/tantaman/Strut/commits/513c218c00af62619fa5d1e69e9c1336919235fa
