issue_id,id
593609807,78577
585734139,78577
466361611,78577
466360350,78577
381213545,78577
381213526,78577
381213435,78577
381213399,78577
381213369,78577
743439841,42720377
811054029,2357007
782146627,2357007
726879956,2357007
712044473,2357007
711899752,2357007
678266723,2357007
661928314,2357007
569538067,2357007
561017856,2357007
532196812,2357007
465669378,2357007
451187276,2357007
402130950,2357007
391846506,2357007
385241189,2357007
377214319,2357007
374915205,2357007
345721599,2357007
318762746,2357007
318487985,2357007
318301140,2357007
304325054,2357007
289259580,2357007
283425607,2357007
277694667,2357007
277683533,2357007
276840814,2357007
262605952,2357007
259362806,2357007
254987070,2357007
224411928,2357007
224363260,2357007
223674660,2357007
223551936,2357007
211395545,2357007
211267149,2357007
207031827,2357007
189544454,2357007
17618395,873905
17618395,873905
