owner,repo,login,id,node_id,gravatar_id,url,type,site_admin,contributions,avatar_url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url
laserlemon,figaro,laserlemon,34264,MDQ6VXNlcjM0MjY0,,https://api.github.com/users/laserlemon,User,TRUE,240,https://avatars.githubusercontent.com/u/34264?v=4,https://github.com/laserlemon,https://api.github.com/users/laserlemon/followers,https://api.github.com/users/laserlemon/following{/other_user},https://api.github.com/users/laserlemon/gists{/gist_id},https://api.github.com/users/laserlemon/starred{/owner}{/repo},https://api.github.com/users/laserlemon/subscriptions,https://api.github.com/users/laserlemon/orgs,https://api.github.com/users/laserlemon/repos,https://api.github.com/users/laserlemon/events{/privacy},https://api.github.com/users/laserlemon/received_events
laserlemon,figaro,guilhermesimoes,531168,MDQ6VXNlcjUzMTE2OA==,,https://api.github.com/users/guilhermesimoes,User,FALSE,2,https://avatars.githubusercontent.com/u/531168?v=4,https://github.com/guilhermesimoes,https://api.github.com/users/guilhermesimoes/followers,https://api.github.com/users/guilhermesimoes/following{/other_user},https://api.github.com/users/guilhermesimoes/gists{/gist_id},https://api.github.com/users/guilhermesimoes/starred{/owner}{/repo},https://api.github.com/users/guilhermesimoes/subscriptions,https://api.github.com/users/guilhermesimoes/orgs,https://api.github.com/users/guilhermesimoes/repos,https://api.github.com/users/guilhermesimoes/events{/privacy},https://api.github.com/users/guilhermesimoes/received_events
laserlemon,figaro,mckenn,1180691,MDQ6VXNlcjExODA2OTE=,,https://api.github.com/users/mckenn,User,FALSE,2,https://avatars.githubusercontent.com/u/1180691?v=4,https://github.com/mckenn,https://api.github.com/users/mckenn/followers,https://api.github.com/users/mckenn/following{/other_user},https://api.github.com/users/mckenn/gists{/gist_id},https://api.github.com/users/mckenn/starred{/owner}{/repo},https://api.github.com/users/mckenn/subscriptions,https://api.github.com/users/mckenn/orgs,https://api.github.com/users/mckenn/repos,https://api.github.com/users/mckenn/events{/privacy},https://api.github.com/users/mckenn/received_events
laserlemon,figaro,scaryguy,2168598,MDQ6VXNlcjIxNjg1OTg=,,https://api.github.com/users/scaryguy,User,FALSE,2,https://avatars.githubusercontent.com/u/2168598?v=4,https://github.com/scaryguy,https://api.github.com/users/scaryguy/followers,https://api.github.com/users/scaryguy/following{/other_user},https://api.github.com/users/scaryguy/gists{/gist_id},https://api.github.com/users/scaryguy/starred{/owner}{/repo},https://api.github.com/users/scaryguy/subscriptions,https://api.github.com/users/scaryguy/orgs,https://api.github.com/users/scaryguy/repos,https://api.github.com/users/scaryguy/events{/privacy},https://api.github.com/users/scaryguy/received_events
laserlemon,figaro,shlensky,1648712,MDQ6VXNlcjE2NDg3MTI=,,https://api.github.com/users/shlensky,User,FALSE,1,https://avatars.githubusercontent.com/u/1648712?v=4,https://github.com/shlensky,https://api.github.com/users/shlensky/followers,https://api.github.com/users/shlensky/following{/other_user},https://api.github.com/users/shlensky/gists{/gist_id},https://api.github.com/users/shlensky/starred{/owner}{/repo},https://api.github.com/users/shlensky/subscriptions,https://api.github.com/users/shlensky/orgs,https://api.github.com/users/shlensky/repos,https://api.github.com/users/shlensky/events{/privacy},https://api.github.com/users/shlensky/received_events
laserlemon,figaro,erikjansson,372118,MDQ6VXNlcjM3MjExOA==,,https://api.github.com/users/erikjansson,User,FALSE,1,https://avatars.githubusercontent.com/u/372118?v=4,https://github.com/erikjansson,https://api.github.com/users/erikjansson/followers,https://api.github.com/users/erikjansson/following{/other_user},https://api.github.com/users/erikjansson/gists{/gist_id},https://api.github.com/users/erikjansson/starred{/owner}{/repo},https://api.github.com/users/erikjansson/subscriptions,https://api.github.com/users/erikjansson/orgs,https://api.github.com/users/erikjansson/repos,https://api.github.com/users/erikjansson/events{/privacy},https://api.github.com/users/erikjansson/received_events
laserlemon,figaro,fny,346068,MDQ6VXNlcjM0NjA2OA==,,https://api.github.com/users/fny,User,FALSE,1,https://avatars.githubusercontent.com/u/346068?v=4,https://github.com/fny,https://api.github.com/users/fny/followers,https://api.github.com/users/fny/following{/other_user},https://api.github.com/users/fny/gists{/gist_id},https://api.github.com/users/fny/starred{/owner}{/repo},https://api.github.com/users/fny/subscriptions,https://api.github.com/users/fny/orgs,https://api.github.com/users/fny/repos,https://api.github.com/users/fny/events{/privacy},https://api.github.com/users/fny/received_events
laserlemon,figaro,jhubert,3384,MDQ6VXNlcjMzODQ=,,https://api.github.com/users/jhubert,User,FALSE,1,https://avatars.githubusercontent.com/u/3384?v=4,https://github.com/jhubert,https://api.github.com/users/jhubert/followers,https://api.github.com/users/jhubert/following{/other_user},https://api.github.com/users/jhubert/gists{/gist_id},https://api.github.com/users/jhubert/starred{/owner}{/repo},https://api.github.com/users/jhubert/subscriptions,https://api.github.com/users/jhubert/orgs,https://api.github.com/users/jhubert/repos,https://api.github.com/users/jhubert/events{/privacy},https://api.github.com/users/jhubert/received_events
laserlemon,figaro,k-stewart,1065956,MDQ6VXNlcjEwNjU5NTY=,,https://api.github.com/users/k-stewart,User,FALSE,1,https://avatars.githubusercontent.com/u/1065956?v=4,https://github.com/k-stewart,https://api.github.com/users/k-stewart/followers,https://api.github.com/users/k-stewart/following{/other_user},https://api.github.com/users/k-stewart/gists{/gist_id},https://api.github.com/users/k-stewart/starred{/owner}{/repo},https://api.github.com/users/k-stewart/subscriptions,https://api.github.com/users/k-stewart/orgs,https://api.github.com/users/k-stewart/repos,https://api.github.com/users/k-stewart/events{/privacy},https://api.github.com/users/k-stewart/received_events
laserlemon,figaro,kenmazaika,233615,MDQ6VXNlcjIzMzYxNQ==,,https://api.github.com/users/kenmazaika,User,FALSE,1,https://avatars.githubusercontent.com/u/233615?v=4,https://github.com/kenmazaika,https://api.github.com/users/kenmazaika/followers,https://api.github.com/users/kenmazaika/following{/other_user},https://api.github.com/users/kenmazaika/gists{/gist_id},https://api.github.com/users/kenmazaika/starred{/owner}{/repo},https://api.github.com/users/kenmazaika/subscriptions,https://api.github.com/users/kenmazaika/orgs,https://api.github.com/users/kenmazaika/repos,https://api.github.com/users/kenmazaika/events{/privacy},https://api.github.com/users/kenmazaika/received_events
