issue_id,id
749412705,1923260
749341041,1923260
748489818,1923260
748488723,1923260
748488128,1923260
748487683,1923260
748487131,1923260
743489803,1923260
743489279,1923260
743487977,1923260
738699515,1923260
738698919,1923260
738697875,1923260
738697458,1923260
734205852,1923260
734204988,1923260
734203934,1923260
734203206,1923260
730715936,1923260
730435939,1923260
730434912,1923260
730434789,1923260
729549634,1923260
727374031,1923260
726463910,1923260
725568425,1923260
724596509,1923260
724595683,1923260
724595039,1923260
723201717,1923260
723201518,1923260
723201184,1923260
723200805,1923260
723200694,1923260
723200558,1923260
723200210,1923260
722325538,1923260
722324920,1923260
722324667,1923260
719371058,1923260
719370388,1923260
717334157,1923260
714829020,1923260
714828179,1923260
713608658,1923260
712831474,1923260
711098049,1923260
710254169,1923260
710253788,1923260
710253535,1923260
708924436,1923260
708922860,1923260
708160800,1923260
707348497,1923260
704363856,1923260
703571153,1923260
702750053,1923260
702749943,1923260
693152339,1923260
691954466,1923260
691954172,1923260
691008864,1923260
691007461,1923260
690129044,1923260
686306908,1923260
686306707,1923260
685470777,1923260
684654480,1923260
684653718,1923260
683551349,1923260
682704682,1923260
678425476,1923260
677678521,1923260
676863251,1923260
675005396,1923260
674304571,1923260
673528060,1923260
672782395,1923260
669797438,1923260
669797181,1923260
668753880,1923260
668702370,1923260
668702261,1923260
667830008,1923260
667058465,1923260
666288517,1923260
665155424,1923260
663749942,1923260
657339114,1923260
657338851,1923260
656598625,1923260
654775347,1923260
654045809,1923260
653281834,1923260
648969985,1923260
648969776,1923260
648175494,1923260
648175222,1923260
648174650,1923260
648174207,1923260
648173840,1923260
647369956,1923260
647369451,1923260
647368886,1923260
645553320,1923260
644606124,1923260
643064564,1923260
643064072,1923260
643063640,1923260
641960801,1923260
640433212,1923260
638844748,1923260
638843994,1923260
637742657,1923260
636237224,1923260
635420246,1923260
635419975,1923260
634602834,1923260
634602238,1923260
630811691,1923260
630811227,1923260
629986109,1923260
629194672,1923260
628430463,1923260
627260345,1923260
626501751,1923260
626501335,1923260
626501012,1923260
626500489,1923260
625688619,1923260
625687742,1923260
624293939,1923260
623198942,1923260
623198513,1923260
623198261,1923260
622491857,1923260
622491387,1923260
620968527,1923260
620201887,1923260
620201503,1923260
620201275,1923260
620200560,1923260
617440110,1923260
616648564,1923260
616648248,1923260
615876743,1923260
613310840,1923260
610744770,1923260
609971700,1923260
609971184,1923260
609048552,1923260
608310090,1923260
608309598,1923260
606304736,1923260
604749706,1923260
604749186,1923260
604748720,1923260
603989585,1923260
603230107,1923260
601967431,1923260
600289742,1923260
599564971,1923260
598883495,1923260
597882569,1923260
595107923,1923260
595107590,1923260
595106981,1923260
593374584,1923260
592623929,1923260
591907525,1923260
591101011,1923260
591100505,1923260
590298269,1923260
590297801,1923260
590297537,1923260
590296972,1923260
590296671,1923260
590295980,1923260
586206191,1923260
586205375,1923260
586205229,1923260
586204684,1923260
586203510,1923260
586202364,1923260
586201902,1923260
585062087,1923260
584404620,1923260
583720094,1923260
583004971,1923260
580593038,1923260
578570605,1923260
577902230,1923260
576923318,1923260
576245983,1923260
573967473,1923260
572084320,1923260
572084021,1923260
572083707,1923260
571362484,1923260
571362052,1923260
571361604,1923260
570567456,1923260
570566991,1923260
569849452,1923260
566891422,1923260
566292227,1923260
563999580,1923260
562553882,1923260
561635810,1923260
561635565,1923260
561010602,1923260
559724432,1923260
559078453,1923260
559077941,1923260
559077670,1923260
558133129,1923260
558132840,1923260
557492244,1923260
557491844,1923260
556861259,1923260
556209166,1923260
556208778,1923260
555567242,1923260
555566946,1923260
555566690,1923260
554732708,1923260
553539500,1923260
552877712,1923260
552293468,1923260
552293264,1923260
551410681,1923260
550804393,1923260
550803941,1923260
550186340,1923260
549566857,1923260
549566549,1923260
549566193,1923260
548925854,1923260
548925561,1923260
548925348,1923260
548925015,1923260
548924730,1923260
548924473,1923260
547478238,1923260
545722657,1923260
545722448,1923260
545722092,1923260
544582288,1923260
544358328,1923260
544192527,1923260
542876987,1923260
542344582,1923260
541751040,1923260
540315137,1923260
539067741,1923260
538407615,1923260
538407215,1923260
538406806,1923260
537555393,1923260
535739190,1923260
534924860,1923260
533983414,1923260
531992954,1923260
531122434,1923260
531121771,1923260
530352802,1923260
529919635,1923260
529350790,1923260
528083292,1923260
528082854,1923260
528082329,1923260
528081850,1923260
528081242,1923260
525010796,1923260
525010513,1923260
524363454,1923260
524363100,1923260
524362595,1923260
523471132,1923260
523470596,1923260
522864723,1923260
522864336,1923260
522863870,1923260
522226511,1923260
522226068,1923260
520959765,1923260
520959408,1923260
520958705,1923260
520015532,1923260
519268450,1923260
518481211,1923260
518480730,1923260
517183991,1923260
516146445,1923260
515437456,1923260
515437192,1923260
514807709,1923260
513299683,1923260
513299097,1923260
511950278,1923260
511949650,1923260
511949217,1923260
511948706,1923260
511327069,1923260
511326785,1923260
511325870,1923260
510659587,1923260
510659218,1923260
507616877,1923260
505551584,1923260
505551350,1923260
504316390,1923260
504316172,1923260
504315980,1923260
504315737,1923260
503727568,1923260
503727344,1923260
503727090,1923260
502799880,1923260
502799582,1923260
502799325,1923260
501806872,1923260
501222826,1923260
501222619,1923260
501222458,1923260
500584043,1923260
500583856,1923260
500583701,1923260
500583494,1923260
500583276,1923260
499036041,1923260
497864173,1923260
497271074,1923260
497270772,1923260
495919550,1923260
495360604,1923260
495360208,1923260
494202967,1923260
493398961,1923260
492323913,1923260
491784272,1923260
491286444,1923260
490639182,1923260
490382064,1923260
489237390,1923260
489237075,1923260
488673927,1923260
488281073,1923260
488280944,1923260
487529874,1923260
487529569,1923260
480631408,1923260
478194603,1923260
473492076,1923260
470687266,1923260
470331312,1923260
467941665,1923260
465637204,1923260
464064499,1923260
462528956,1923260
459883554,1923260
459595081,1923260
459544549,1923260
459539990,1923260
459480414,1923260
459438012,1923260
459418376,1923260
457821900,1923260
457282879,1923260
457279856,1923260
457277504,1923260
456504925,1923260
456503161,1923260
455546615,1923260
455028444,1923260
453866513,1923260
453866124,1923260
453761135,1923260
453760087,1923260
453354179,1923260
451156188,1923260
451155934,1923260
451050419,1923260
450626918,1923260
448934646,1923260
448933523,1923260
448932192,1923260
448425083,1923260
448421148,1923260
446946346,1923260
445781649,1923260
445682684,1923260
445278539,1923260
445274826,1923260
444252753,1923260
444246500,1923260
443228005,1923260
443221282,1923260
442552561,1923260
442551665,1923260
442546794,1923260
441561203,1923260
440407326,1923260
440404262,1923260
440403999,1923260
440288986,1923260
438019262,1923260
438016708,1923260
437910456,1923260
437017552,1923260
436511133,1923260
435179958,1923260
434561163,1923260
434511060,1923260
433556786,1923260
433003544,1923260
432904871,1923260
432889582,1923260
432824682,1923260
431974686,1923260
431877759,1923260
430974453,1923260
430833619,1923260
429780248,1923260
429436502,1923260
429414508,1923260
428997197,1923260
428657753,1923260
428550076,1923260
428528058,1923260
427359348,1923260
426891541,1923260
426857254,1923260
424640691,1923260
424529504,1923260
424501899,1923260
423514162,1923260
423018310,1923260
422854600,1923260
421841034,1923260
421833324,1923260
421805832,1923260
420484780,1923260
418580724,1923260
418074162,1923260
417916071,1923260
417614772,1923260
416472561,1923260
416419848,1923260
416353391,1923260
415311366,1923260
415121436,1923260
414811329,1923260
413813744,1923260
413631071,1923260
413544646,1923260
412986361,1923260
412109138,1923260
412070619,1923260
411404086,1923260
411124769,1923260
411116847,1923260
411112737,1923260
410931223,1923260
410873064,1923260
410845230,1923260
410750856,1923260
410536940,1923260
410497856,1923260
410224653,1923260
410003899,1923260
409379167,1923260
409360929,1923260
409200520,1923260
409020870,1923260
408645426,1923260
407871665,1923260
407062247,1923260
406557506,1923260
406345189,1923260
406122771,1923260
406012779,1923260
405884266,1923260
405558334,1923260
405468102,1923260
404753718,1923260
404606646,1923260
403543818,1923260
403539062,1923260
403402166,1923260
402292744,1923260
402239873,1923260
401789609,1923260
401256232,1923260
401139041,1923260
401041275,1923260
400865642,1923260
400626350,1923260
400483532,1923260
400380961,1923260
400071213,1923260
400071174,1923260
400071172,1923260
400071143,1923260
231295424,422184
650730737,82317
650729246,82317
603300837,82317
527633862,82317
523869254,82317
523864345,82317
511005135,82317
382407682,82317
345453022,82317
345408524,82317
342954834,82317
293359063,82317
293346277,82317
379750548,934497
347062402,934497
345893767,934497
326749799,934497
273158444,934497
271677104,934497
269428439,934497
269426887,934497
269425518,934497
269425082,934497
269423212,934497
269417430,934497
245879029,934497
245874915,934497
245444247,934497
244538814,934497
243289061,934497
243264828,934497
243263081,934497
243252218,934497
243251716,934497
243251000,934497
243064788,934497
243056170,934497
242732016,934497
241393944,934497
241390042,934497
234338285,934497
229132704,934497
229132261,934497
227834406,934497
223575298,934497
223573352,934497
215232209,934497
213501980,934497
213488597,934497
213483462,934497
210329899,934497
210242867,934497
210126606,934497
210116545,934497
210062741,934497
209962618,934497
209661524,934497
209660705,934497
209658943,934497
209474840,934497
209310683,934497
209140833,934497
209027595,934497
209017224,934497
208983776,934497
208669754,934497
789394839,2201819
789314182,2201819
745446615,2201819
742734830,2201819
735388953,2201819
701037845,2201819
684934672,2201819
684849695,2201819
647320215,2201819
639260781,2201819
638981939,2201819
636865542,2201819
610852792,2201819
607831199,2201819
599013399,2201819
581733033,2201819
37173077,782256
27373597,782256
23150267,782256
16392612,782256
15833702,782256
11584102,782256
11575803,782256
11651097,7499
10464928,7499
9946583,7499
9539892,7499
9538570,7499
8734535,7499
8244520,7499
8040297,7499
5537283,7499
4970447,7499
4485726,7499
4153617,7499
3688772,7499
3446229,7499
