issue_id,id
53357339,1103906
52509572,1103906
733816208,1097069
730645208,1097069
659521047,1097069
649624547,1097069
623685558,1097069
623563748,1097069
574856559,1097069
573442487,1097069
569309381,1097069
569063450,376284
568409323,1097069
565704651,376284
565701017,1097069
563736167,1097069
562369009,1097069
561968940,1097069
561696024,1097069
561531315,1097069
560773475,1097069
560772739,1097069
560771230,1097069
560770685,1097069
560770449,1097069
560767183,1097069
560766846,1097069
560766598,1097069
559432460,1097069
558853032,1097069
558784476,376284
545448406,1097069
545447980,1097069
544731689,376284
544661807,1097069
543312111,376284
543311167,59176413
542750334,1097069
540761695,1097069
538078219,1097069
537961087,1097069
535016869,1097069
534647152,1097069
533598972,1097069
533517222,1097069
527394245,1097069
525127625,1097069
524068548,1097069
523981525,376284
523937514,1097069
523798021,1097069
521870032,1097069
521343655,1097069
520704987,6187622
520547785,1097069
520509112,1097069
518222324,1097069
517491799,1235376
517297789,11893286
516786958,376284
515194854,1235376
514436558,6187622
513089356,6187622
513088422,1097069
513087434,1097069
513020252,376284
513018959,6187622
512933413,376284
729005240,189190
821718978,5214214
421813499,5214214
395967136,5214214
389580279,5214214
823405768,40993616
821835530,40993616
803712895,40993616
801368686,22776718
799113939,40993616
796994381,22776718
796216645,40993616
789301723,40993616
783335434,40993616
767722747,40993616
766749883,40993616
746702335,22776718
746680152,22776718
746416217,22776718
741187615,22776718
741109224,22776718
741106962,22776718
741105655,22776718
740267952,22776718
734660905,22776718
734655310,22776718
734630300,22776718
734622039,22776718
730088193,22776718
729825713,22776718
729616274,22776718
727596330,22776718
721854689,22776718
696004542,22776718
664490922,22776718
657410083,22776718
657408241,22776718
657405678,22776718
657403340,22776718
656034999,22776718
654818499,22776718
654684252,22776718
654670627,22776718
654315494,22776718
652842697,22776718
643386233,22776718
635677155,22776718
635565923,22776718
635521069,22776718
635460514,22776718
635459571,22776718
620972503,22776718
617696143,22776718
616558115,22776718
596808755,22776718
582387800,22776718
565122149,22776718
565093775,22776718
564310371,22776718
564155396,22776718
564079083,22776718
554358395,22776718
554355997,22776718
554354390,22776718
553125332,22776718
551829681,22776718
551163842,22776718
551009893,22776718
550997995,22776718
522804948,22776718
503502958,22776718
503367386,22776718
502098286,22776718
493658922,22776718
491147442,22776718
489740753,22776718
487047745,22776718
472364669,22776718
471354506,22776718
469562338,22776718
467053006,22776718
460085687,22776718
460060687,22776718
456438469,22776718
456391045,22776718
456385733,22776718
453681800,22776718
453679825,22776718
453108459,22776718
453106648,22776718
450406161,22776718
448348368,22776718
447404316,22776718
444731963,22776718
444564269,22776718
444561577,22776718
444555583,22776718
444551251,22776718
444547646,22776718
444547129,22776718
444545867,22776718
444542399,22776718
444483614,22776718
438441125,22776718
438276145,22776718
437754462,22776718
435699059,22776718
435698805,22776718
419628080,22776718
418865995,22776718
415280603,22776718
415280603,40993616
407481425,22776718
407480751,22776718
405749987,22776718
402383459,22776718
399873076,22776718
396056609,22776718
395979771,22776718
389348928,22776718
386764593,22776718
386286358,22776718
384380720,22776718
383183746,22776718
374403182,22776718
373179969,22776718
373111208,22776718
370766695,22776718
370695104,22776718
370685654,22776718
370640458,22776718
370259373,22776718
370216127,22776718
369387392,22776718
367895176,22776718
353102427,22776718
352306869,22776718
352305024,22776718
352242977,22776718
352242503,22776718
350922281,22776718
341329450,22776718
341329281,22776718
341329155,22776718
340327300,22776718
338672174,22776718
334946732,22776718
334678314,22776718
333808686,22776718
330474853,22776718
329660217,22776718
325539235,22776718
322445041,22776718
322444457,22776718
322390368,22776718
322358963,22776718
318087227,22776718
315731149,22776718
315729087,22776718
476752196,3679471
347627476,16009408
185790300,350947
150264888,350947
232396107,1294940
232396105,1294940
232396104,1294940
856303644,641685
846550690,641685
843171284,641685
843021089,641685
842727372,641685
841577185,641685
839505116,641685
839013686,641685
839009649,641685
838448494,641685
833199341,641685
831124476,641685
825002475,641685
823325708,641685
817223563,641685
814861611,641685
814549482,641685
814127270,641685
812049807,641685
808640412,641685
808571413,641685
805596440,641685
802378330,641685
801075549,641685
799347511,641685
799251945,641685
797506249,641685
796149126,641685
796137783,641685
793959210,641685
789755180,641685
789285245,641685
789173969,641685
788162990,641685
785405799,641685
785147642,641685
784087472,641685
782943370,641685
779960686,641685
779760637,641685
779519924,641685
777701959,641685
777699168,641685
777501500,641685
776117036,641685
774976435,641685
772932731,641685
772445512,641685
769179746,641685
769127566,641685
768205810,641685
761253372,641685
761194980,641685
761073474,641685
759429477,641685
754067434,641685
753763767,641685
753368689,641685
753125595,641685
752888996,641685
752806211,641685
751550684,641685
751020386,641685
750130287,641685
750072223,641685
749189170,641685
748978321,641685
748890126,641685
748734356,641685
748083284,641685
747823914,641685
746683742,641685
746510668,641685
746312360,641685
746271961,641685
745998576,641685
743994000,641685
743749381,641685
743677859,641685
743369474,641685
743321204,641685
743251124,641685
743089566,641685
743067628,641685
741434237,641685
741107339,641685
740387791,641685
735601484,641685
726472535,641685
719988743,641685
684194541,641685
672054362,641685
664763213,641685
656266308,641685
656254036,641685
655998227,641685
650698868,641685
636886491,641685
633248585,641685
629159370,641685
629018392,641685
619972463,641685
619354636,641685
618780695,641685
613833036,641685
608808199,641685
604945686,641685
601437774,641685
595711298,641685
595406887,641685
585898861,641685
579976863,641685
578731608,641685
573580291,641685
569910905,641685
563037431,641685
561873256,641685
559913679,641685
555340772,641685
553121535,641685
551172019,641685
550236520,641685
545374076,641685
542401054,641685
529104468,641685
527188094,641685
520323413,641685
513989079,641685
513859405,641685
513680976,641685
507497039,641685
505850359,641685
504807065,641685
503348931,641685
498168439,641685
497097523,641685
496588627,641685
496362051,641685
496340106,641685
494934061,641685
491673064,641685
490789533,641685
489166986,641685
487715920,641685
485077618,3874763
483592290,641685
482921620,641685
482618159,641685
476511606,641685
475028722,641685
474697751,641685
474599133,641685
473600882,641685
471527318,641685
471181157,641685
469739952,641685
469293775,641685
469243523,641685
469111471,641685
467794141,641685
465606437,30328854
464265324,641685
459297544,641685
452537326,641685
451571361,641685
449356441,641685
446103783,641685
446036878,641685
442891824,641685
441671782,641685
441062301,641685
441035502,641685
440844545,641685
440699002,641685
440317480,641685
438776678,641685
438653110,641685
438649640,641685
437114664,641685
436826006,641685
434153847,641685
433140941,641685
432401807,641685
431098181,641685
430950490,641685
430314814,641685
428454141,641685
427601154,641685
427601154,33520963
425266364,641685
424898084,641685
423725705,641685
422658767,641685
421629065,641685
419055415,641685
418712687,641685
414703264,641685
414683617,641685
407826787,641685
407736587,641685
405351283,641685
401441565,641685
400902135,641685
400713051,641685
400424544,641685
399000442,641685
398850950,5814258
398611930,641685
398297026,641685
397700564,641685
397660326,641685
397660326,2351748
396758824,641685
395825141,30189017
395755808,641685
394106053,641685
393200861,641685
392294484,97994
392083600,641685
390664896,641685
390108858,641685
389544545,641685
389541403,641685
389034557,641685
388780582,641685
387887821,641685
387811689,641685
387671879,641685
387614473,641685
387443587,641685
387355220,641685
387194233,641685
387048251,641685
386916317,641685
385181404,641685
385103818,641685
382408601,641685
381296518,641685
378590057,641685
377599870,641685
376751712,641685
375569271,641685
372314487,641685
371262300,641685
370661574,641685
370431551,641685
369858528,641685
364030276,641685
361391499,641685
360755140,641685
359873117,641685
359647691,641685
358891972,641685
357493821,641685
356091520,641685
355767111,641685
352533275,641685
350865392,641685
350807386,641685
348321740,641685
347969526,641685
346828773,641685
346301596,641685
344712356,641685
344578995,641685
344555951,641685
343922156,641685
343465277,641685
343358202,641685
343251983,641685
343248851,641685
342950015,641685
342471820,641685
341749020,641685
341672004,641685
341590957,641685
341433187,641685
340083054,641685
339048463,641685
336664551,641685
336615843,641685
335027828,641685
334909866,641685
333933683,641685
333664923,641685
333079838,641685
332920076,641685
332237542,80132
331355947,641685
331001997,641685
330862259,641685
330447359,641685
329839887,641685
329668710,641685
329601201,641685
329561195,641685
329265385,641685
329163608,641685
328884846,1692136
328869745,641685
328282384,641685
328079978,641685
327062413,641685
326962810,641685
326759390,641685
326368724,641685
326206319,641685
324222264,641685
323985980,641685
323907228,641685
320322274,641685
320276152,641685
319544075,641685
319162437,641685
318745075,641685
318508138,641685
317839036,641685
316251551,641685
315300997,641685
314846600,641685
314600603,641685
314322228,641685
312302835,641685
312214112,641685
310266865,641685
307052115,641685
305700580,641685
304861634,641685
304832577,641685
304818776,641685
304510792,641685
304397822,641685
300322166,641685
299421562,641685
299256650,641685
298158453,641685
297986643,641685
297067093,641685
295768020,641685
295669109,641685
295619378,641685
295583897,641685
295489940,641685
295370279,641685
295271472,641685
293116713,641685
292745318,641685
292703627,641685
292651565,641685
291988121,641685
291813480,641685
291541534,641685
291417217,641685
291417217,4230968
290751869,641685
290292120,641685
290224250,641685
289866896,641685
289258054,641685
288743360,641685
288681309,641685
288659486,641685
288514765,641685
286778052,641685
285384527,641685
285277363,641685
285124723,641685
284296833,641685
283962792,641685
282793467,641685
282076460,641685
281640590,641685
281621830,641685
281553389,641685
281257870,641685
281204561,641685
279825200,641685
278687087,641685
278256614,641685
278029428,641685
277387005,641685
277308042,641685
277036980,641685
276986721,641685
276296655,641685
275528108,641685
275202752,641685
274943428,641685
274558826,641685
274138913,641685
274008739,641685
273908204,641685
273781654,641685
273768284,641685
272931222,641685
272842837,641685
272614403,641685
272399235,641685
272227531,641685
269532817,641685
269529884,641685
269270181,641685
267668602,641685
267286579,641685
267115552,641685
267043495,641685
265948076,641685
265105026,641685
264946995,641685
264694033,641685
264506539,641685
263947439,641685
263482764,641685
262779455,641685
261559306,641685
261057769,641685
260455575,641685
259205238,641685
258925807,641685
258388914,641685
258226139,641685
257421209,641685
257072023,641685
253249194,641685
250600926,641685
249827236,641685
247633888,641685
244172112,641685
243011661,641685
242701019,641685
241431611,641685
240715636,641685
240161629,641685
238862054,641685
238720491,641685
236870079,641685
236110878,641685
235452249,641685
235173121,641685
234909482,641685
234536665,641685
234528060,641685
234368310,641685
233835909,641685
232439735,641685
230089877,641685
229037050,641685
226580346,641685
222390153,641685
221456696,641685
220575600,641685
220390604,641685
220339621,641685
218567530,641685
218047055,641685
217340083,641685
214455606,641685
213930382,641685
213302735,641685
212983835,641685
212193134,641685
211693333,641685
211677529,641685
211331355,641685
211328331,641685
211323497,641685
210725779,641685
210654454,641685
210423842,641685
209375000,641685
207392374,641685
206701478,641685
206485666,641685
206132079,641685
205873826,641685
178289198,641685
