url,id,node_id,number,title,description,creator_id,open_issues,closed_issues,state,created_at,updated_at,due_on,closed_at,html_url,labels_url
https://api.github.com/repos/davkean/audio-switcher/milestones/1,911541,MDk6TWlsZXN0b25lOTExNTQx,1,1.0,First initial release of Audio Switcher.,1103906,4,5,open,2014-12-21T17:28:15Z,2015-02-09T07:56:22Z,NA,NA,https://github.com/davkean/audio-switcher/milestone/1,https://api.github.com/repos/davkean/audio-switcher/milestones/1/labels
https://api.github.com/repos/drakeet/MultiType/milestones/3,2352435,MDk6TWlsZXN0b25lMjM1MjQzNQ==,3,v3.0,,5214214,0,1,open,2017-02-28T07:14:13Z,2017-05-07T00:25:50Z,NA,NA,https://github.com/drakeet/MultiType/milestone/3,https://api.github.com/repos/drakeet/MultiType/milestones/3/labels
https://api.github.com/repos/drakeet/MultiType/milestones/2,2193102,MDk6TWlsZXN0b25lMjE5MzEwMg==,2,v2.3.1,Enhance TypePool,5214214,0,2,open,2016-12-13T03:11:16Z,2016-12-21T10:56:58Z,NA,NA,https://github.com/drakeet/MultiType/milestone/2,https://api.github.com/repos/drakeet/MultiType/milestones/2/labels
https://api.github.com/repos/drakeet/MultiType/milestones/1,2135556,MDk6TWlsZXN0b25lMjEzNTU1Ng==,1,v2.2.2,,5214214,0,3,open,2016-11-15T02:33:46Z,2016-11-29T14:27:20Z,NA,NA,https://github.com/drakeet/MultiType/milestone/1,https://api.github.com/repos/drakeet/MultiType/milestones/1/labels
https://api.github.com/repos/dpaulson45/HealthChecker/milestones/6,4312586,MDk6TWlsZXN0b25lNDMxMjU4Ng==,6,v2.34,,22776718,0,5,closed,2019-05-14T12:14:03Z,2019-06-14T18:21:03Z,NA,2019-06-14T18:13:46Z,https://github.com/dpaulson45/HealthChecker/milestone/6,https://api.github.com/repos/dpaulson45/HealthChecker/milestones/6/labels
https://api.github.com/repos/dpaulson45/HealthChecker/milestones/5,4089968,MDk6TWlsZXN0b25lNDA4OTk2OA==,5,v2.32,,22776718,0,6,closed,2019-02-26T18:31:14Z,2019-05-08T16:50:43Z,NA,2019-05-08T16:50:43Z,https://github.com/dpaulson45/HealthChecker/milestone/5,https://api.github.com/repos/dpaulson45/HealthChecker/milestones/5/labels
https://api.github.com/repos/dpaulson45/HealthChecker/milestones/4,4000731,MDk6TWlsZXN0b25lNDAwMDczMQ==,4,v2.30,,22776718,0,5,closed,2019-01-24T21:50:11Z,2019-02-26T18:31:02Z,NA,2019-02-26T18:31:02Z,https://github.com/dpaulson45/HealthChecker/milestone/4,https://api.github.com/repos/dpaulson45/HealthChecker/milestones/4/labels
https://api.github.com/repos/dpaulson45/HealthChecker/milestones/3,3867393,MDk6TWlsZXN0b25lMzg2NzM5Mw==,3,v2.29,,22776718,0,4,closed,2018-12-03T16:46:56Z,2019-01-24T21:50:16Z,NA,2019-01-24T21:50:16Z,https://github.com/dpaulson45/HealthChecker/milestone/3,https://api.github.com/repos/dpaulson45/HealthChecker/milestones/3/labels
https://api.github.com/repos/dpaulson45/HealthChecker/milestones/2,3782078,MDk6TWlsZXN0b25lMzc4MjA3OA==,2,v2.28,,22776718,0,8,closed,2018-10-30T14:32:09Z,2018-12-03T16:46:49Z,NA,2018-12-03T16:46:49Z,https://github.com/dpaulson45/HealthChecker/milestone/2,https://api.github.com/repos/dpaulson45/HealthChecker/milestones/2/labels
https://api.github.com/repos/dpaulson45/HealthChecker/milestones/1,3775158,MDk6TWlsZXN0b25lMzc3NTE1OA==,1,v2.27,,22776718,0,5,closed,2018-10-28T21:14:16Z,2019-04-29T12:48:48Z,NA,2018-10-30T14:31:51Z,https://github.com/dpaulson45/HealthChecker/milestone/1,https://api.github.com/repos/dpaulson45/HealthChecker/milestones/1/labels
https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/9,4520101,MDk6TWlsZXN0b25lNDUyMDEwMQ==,9,2.12,,350947,0,1,open,2019-07-24T23:39:07Z,2019-09-15T00:12:52Z,NA,NA,https://github.com/drewnoakes/metadata-extractor/milestone/9,https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/9/labels
