issue_id,id
18840259,1283154
16616361,1283154
16611533,1283154
15581534,1283154
14019218,1283154
11786816,1283154
10830282,1283154
10804146,1283154
10804090,1283154
10690231,1283154
10334340,1283154
10222657,1283154
9900223,1283154
9900021,1283154
9454723,1283154
9454537,1283154
9453202,1283154
8401372,1283154
8323709,1283154
7993064,1283154
7964479,1283154
3655785,1283154
3624761,1283154
3624384,1283154
2864026,1283154
2863995,1283154
2708223,1283154
2695443,1283154
2673665,1283154
4240718,200649
248545352,115409
219844075,10376645
211865221,115409
183906380,115409
159851082,10376645
71990089,10376645
54090231,115409
53141150,115409
25085567,115409
12993456,115409
12993421,115409
12993387,115409
12736077,115409
12581281,115409
777392506,6773183
686873720,6773183
686854507,6773183
681657373,6773183
679907736,6773183
679662051,6773183
673991457,6773183
667485028,6773183
666717849,6773183
666578381,6773183
648053158,6773183
627606734,6773183
593602316,6773183
577963369,6773183
554285921,6773183
525739183,6773183
508699958,6773183
438510243,6773183
433814537,6773183
395700305,6773183
356899125,26934540
340116177,6773183
317457545,6773183
314260052,6773183
313885889,6773183
312169209,6773183
309075614,6773183
308219796,6773183
307485930,6773183
307351506,6773183
306572322,6773183
306571901,6773183
305732568,6773183
305002766,6773183
304997533,6773183
304417986,6773183
303948343,6773183
300776837,6773183
300769370,6773183
294079876,6773183
291043627,6773183
286121473,6773183
286095542,6773183
286094231,6773183
286093136,6773183
286091659,6773183
286091383,6773183
258021089,6773183
214920952,6773183
207072754,6773183
857948162,6773183
821706861,6773183
818113002,6773183
815509945,6773183
805901042,6773183
715191897,6773183
715182931,6773183
677772366,6773183
666413028,6773183
665838499,16021895
654589778,6773183
616923398,6773183
614909720,6773183
594759004,6773183
491278299,6773183
485870042,6773183
481701308,6773183
480667991,6773183
475219705,6773183
475219185,6773183
473568465,6773183
458214304,6773183
458213871,6773183
458178307,6773183
448547742,6773183
441865107,6773183
434328268,6773183
419032594,6773183
419032477,6773183
415075918,6773183
404026780,6773183
382810614,6773183
360019206,6773183
352550571,6773183
342102935,6773183
340770436,6773183
338713578,6773183
333251360,6773183
333234498,6773183
330847113,6773183
328928944,6773183
323396641,6773183
321533304,6773183
319392208,6773183
304783919,6773183
304087969,6773183
303879100,6773183
303878007,6773183
303516878,6773183
292919614,6773183
286947700,6773183
285544319,6773183
280885970,6773183
274822706,6773183
272910155,6773183
261158346,6773183
221970476,6773183
218798032,6773183
218782950,6773183
212641521,16834561
201975524,1202189
198956978,6773183
198480022,6773183
195655565,6773183
195429669,6773183
195113084,6773183
194876482,6773183
194866310,6773183
194841421,6773183
194841227,6773183
194841071,6773183
194375826,6773183
194121545,6773183
193781968,6773183
192652822,6773183
443129036,10216863
441224398,10216863
438025693,10216863
435186621,10216863
