id
68691116
67904814
67571608
29424409
37049065
66927424
8658828
755419
1742258
11941251
43896938
4465050
284491
62064930
40445814
4818626
25946465
5120639
28899332
32505187
12541282
1207242
12763616
781800
43997233
49994254
42981212
12189033
35330040
10137
35088807
38557582
7209507
3834517
35377502
4773225
3790946
5673191
27783894
1583534
39701866
40661996
8875533
4724246
7724599
39067995
7265515
7095842
15704105
524696
35370389
30319353
3919919
8235380
757410
15793990
7795056
1274464
14839932
17882803
2574498
6096943
11414952
322716
20039215
1713124
1541703
11445318
16836600
16023734
65516
566094
986482
4896226
6275210
7471600
909304
186612
1365576
1372890
2779998
344033
4016787
21237473
5689181
12798270
1113977
715090
777560
49137191
67523276
6027717
44785410
53239065
9769663
19803038
37988609
212874
23455931
7234142
2217281
12676672
29985544
6500932
37119847
125001
46641152
65444790
13153658
6195107
63633321
44980552
11151477
63511805
6746618
10503169
28705999
670907
27319553
7499666
40655659
1807519
12550766
49336700
61454759
61389889
15785676
3817450
6653542
880411
2515867
127711
727088
12084933
7934404
12378398
55546978
18296227
13126461
10697577
22102364
40732096
2731752
38684453
52250002
25011558
5945053
51213968
50462823
68180
78918
35996992
8713058
29565100
13784699
16492314
6693737
7532271
47920888
36745904
8807554
8645748
6601878
7246065
1589119
14208489
2762664
9874586
39497067
44043396
19917004
14794425
5277036
18070643
11140537
7775219
30273868
16899600
9256856
33338133
32742480
31696342
5105005
7209964
33321804
35070262
9990814
8115567
2387511
22745686
12502932
156887
5390168
386848
18148282
10552965
1819269
29470638
1485045
28750455
12316531
31783650
7734886
30896737
5741922
30418225
3480446
4450731
26856221
15117608
1467150
21195256
722231
16723792
27770792
11577981
17548728
101597
7330385
3208529
4421158
5749774
6108197
10099557
805356
637865
22902751
22057413
22879538
3836603
8227715
6807387
9879249
3666080
456353
4362271
9826806
1882093
5084541
18476226
19350040
2660000
1890315
19984020
843017
368269
1758572
3230381
1828077
7280464
12938496
4422055
647482
187033
12052628
16786519
7347975
11761929
1918735
4510022
160549
571752
38560408
5094217
10757154
66473445
3639446
5704541
8762055
64237898
19176506
544571
5727138
56545035
43392506
5945401
58886893
59860840
25582323
54367560
51880237
3372431
36681863
18412525
8225383
13155234
14663215
9255214
25769055
15231321
11573236
40758093
32115663
31672638
38758983
22228692
28566667
26149625
19245352
19700343
22915020
36767010
36733421
20986547
19496177
6855717
31500740
