issue_id,id
642293061,970828
641694233,873584
641064856,873584
640275887,873584
639431116,873584
638920580,873584
638920580,970828
637542812,873584
637542812,970828
635879405,873584
635839997,873584
631651927,873584
627734492,873584
624196541,873584
623542749,970828
622882902,970828
622238385,873584
622198106,873584
621755285,873584
621755285,970828
620255019,873584
619592127,873584
619592127,970828
609802124,873584
609802124,970828
609792164,970828
609086816,873584
605337510,873584
605333299,873584
602442374,873584
602103029,970828
602102825,970828
598963828,873584
598833739,970828
598504414,873584
598406415,873584
598187772,970828
597035702,873584
595160789,873584
595160789,970828
593007175,970828
592504453,873584
590767821,873584
590708098,873584
588859430,873584
587153777,873584
587152019,873584
585436465,873584
585436465,970828
580354876,873584
578989638,873584
578988281,873584
578588500,970828
571919644,873584
571908066,873584
571902948,970828
571779422,873584
569597292,873584
568349056,873584
562143969,873584
559562421,873584
559453399,873584
558533683,970828
555044808,873584
554631440,873584
554576878,873584
552092708,873584
552046783,873584
551762894,970828
551422693,873584
551422693,970828
551175820,970828
550668336,873584
550668336,970828
550615825,873584
550288288,970828
550028345,873584
549295455,873584
548517590,873584
548452351,873584
548448721,970828
548445631,873584
548439041,873584
548417779,873584
547238959,873584
547238959,970828
544919500,970828
544544556,873584
544544556,970828
544475028,970828
544067708,970828
543709282,970828
543114616,970828
543106443,873584
541976192,873584
541976192,970828
541975873,873584
541975873,970828
541975542,873584
541975542,970828
541974352,873584
541974352,970828
541966239,970828
537992470,873584
537475012,873584
534733212,970828
531727953,873584
531727953,970828
531121515,873584
144809233,8097526
231867985,5436953
157339861,5436953
155732440,1191834
144254701,1191834
143037396,5436953
135320973,1191834
135048794,1191834
127587290,1191834
215630627,1254657
211837847,1254657
